时间,东门,西门,南门,北门
00:00,64,56,39,35
00:10,64,56,39,35
00:20,64,56,39,35
00:30,64,57,39,35
00:40,64,57,39,36
00:50,65,57,39,36
01:00,66,57,39,36
01:10,66,57,39,36
01:20,66,57,39,36
01:30,66,57,39,36
01:40,66,57,39,36
01:50,66,57,39,36
02:00,66,57,39,36
02:10,66,57,39,36
02:20,66,57,39,36
02:30,66,57,39,36
02:40,66,57,39,36
02:50,66,57,39,36
03:00,67,57,39,36
03:10,68,57,39,36
03:20,68,57,39,36
03:30,68,57,39,37
03:40,68,57,39,37
03:50,68,57,39,38
04:00,68,57,39,38
04:10,68,57,40,38
04:20,69,57,40,38
04:30,69,58,40,38
04:40,69,58,40,38
04:50,69,58,40,38
05:00,69,58,40,38
05:10,69,59,40,38
05:20,70,59,40,38
05:30,70,59,40,38
05:40,70,59,40,39
05:50,70,59,40,39
06:00,70,59,40,39
06:10,70,59,40,39
06:20,70,59,40,39
06:30,70,59,40,39
06:40,70,59,40,39
06:50,70,59,40,39
07:00,70,59,40,40
07:10,70,59,40,40
07:20,70,59,40,40
07:30,70,59,40,40
07:40,70,60,40,40
07:50,70,60,40,40
08:00,70,60,40,40
08:10,70,60,40,40
08:20,70,60,40,40
08:30,70,60,40,39
08:40,70,59,40,39
08:50,70,59,40,39
09:00,70,59,40,39
09:10,70,59,40,39
09:20,70,59,40,39
09:30,70,59,40,39
09:40,70,59,40,38
09:50,70,58,40,38
10:00,69,58,40,38
10:10,69,58,40,38
10:20,68,57,40,38
10:30,68,57,40,38
10:40,68,57,40,38
10:50,68,57,40,37
11:00,68,57,40,37
11:10,68,57,40,37
11:20,68,57,40,37
11:30,67,56,40,36
11:40,67,56,40,35
11:50,67,56,40,35
12:00,65,56,40,35
12:10,65,57,40,35
12:20,65,57,39,33
12:30,65,57,39,32
12:40,65,57,39,32
12:50,65,56,39,32
13:00,65,56,39,32
13:10,65,54,39,32
13:20,65,54,39,32
13:30,65,54,39,33
13:40,65,54,39,33
13:50,65,54,39,33
14:00,65,54,39,32
14:10,65,54,39,32
14:20,65,53,39,32
14:30,65,51,39,32
14:40,65,51,39,32
14:50,65,52,39,32
15:00,65,51,39,31
15:10,65,51,39,30
15:20,66,52,39,30
15:30,66,52,39,30
15:40,66,52,39,30
15:50,66,52,39,30
16:00,66,53,39,30
16:10,66,52,38,30
16:20,66,52,38,30
16:30,66,53,38,30
16:40,66,53,38,31
16:50,66,53,38,33
17:00,66,53,39,33
17:10,66,53,39,33
17:20,66,53,39,33
17:30,66,53,39,33
17:40,66,53,39,34
17:50,65,53,39,34
18:00,65,53,39,35
18:10,65,54,38,35
18:20,65,53,38,35
18:30,65,54,38,35
18:40,66,54,38,35
18:50,66,54,38,35
19:00,66,54,38,35
19:10,66,52,39,35
19:20,66,52,39,35
19:30,66,52,38,35
19:40,66,51,39,36
19:50,65,51,39,36
20:00,65,51,39,37
20:10,65,51,39,37
20:20,65,51,39,38
20:30,65,50,39,38
20:40,65,49,39,38
20:50,65,49,39,38
21:00,65,49,39,37
21:10,65,49,39,37
21:20,65,50,39,38
21:30,66,50,39,38
21:40,66,50,39,38
21:50,66,50,39,38
22:00,67,50,39,38
22:10,67,51,39,38
22:20,67,51,39,38
22:30,67,51,39,38
22:40,67,51,39,38
22:50,67,52,39,38
23:00,66,52,39,38
23:10,66,52,39,38
23:20,66,52,39,39
23:30,66,52,39,39
23:40,66,52,39,39
23:50,65,52,39,39
