时间,东门,西门,南门,北门
00:00,57,50,39,31
00:10,57,50,39,32
00:20,57,50,39,32
00:30,57,50,39,32
00:40,57,50,39,32
00:50,57,50,39,32
01:00,58,50,39,32
01:10,58,51,39,32
01:20,58,51,39,32
01:30,59,51,39,32
01:40,60,51,39,32
01:50,60,52,39,32
02:00,60,52,39,32
02:10,60,52,39,32
02:20,60,52,39,32
02:30,61,52,39,32
02:40,61,52,39,32
02:50,61,52,39,32
03:00,61,52,39,32
03:10,61,53,39,32
03:20,62,53,39,34
03:30,62,53,39,34
03:40,62,53,39,34
03:50,63,53,39,34
04:00,63,54,39,34
04:10,63,56,39,34
04:20,63,56,39,34
04:30,63,57,39,35
04:40,65,57,39,35
04:50,65,58,39,36
05:00,65,58,39,36
05:10,65,58,39,36
05:20,65,58,39,36
05:30,65,58,39,36
05:40,65,58,39,36
05:50,65,58,39,36
06:00,65,58,39,36
06:10,66,58,39,38
06:20,66,58,39,38
06:30,66,58,39,38
06:40,66,58,39,38
06:50,66,58,39,38
07:00,66,58,39,39
07:10,67,58,39,38
07:20,67,58,39,38
07:30,68,58,39,38
07:40,67,58,40,38
07:50,67,58,40,38
08:00,66,59,40,37
08:10,66,59,40,37
08:20,65,60,40,37
08:30,64,60,40,36
08:40,64,60,40,35
08:50,64,60,40,35
09:00,65,60,39,36
09:10,65,60,39,36
09:20,64,60,39,36
09:30,64,59,39,36
09:40,64,59,39,36
09:50,64,59,39,36
10:00,63,59,39,36
10:10,63,58,38,36
10:20,62,58,38,36
10:30,62,57,37,36
10:40,62,57,37,36
10:50,63,57,37,35
11:00,63,57,37,35
11:10,64,57,37,35
11:20,64,57,37,34
11:30,65,57,37,33
11:40,65,56,37,33
11:50,64,56,37,33
12:00,64,56,37,33
12:10,64,56,37,34
12:20,64,56,37,32
12:30,64,55,37,32
12:40,63,54,37,32
12:50,62,54,37,32
13:00,63,54,37,32
13:10,63,54,37,32
13:20,62,54,37,31
13:30,62,53,37,32
13:40,62,53,36,32
13:50,62,53,36,32
14:00,62,53,36,32
14:10,62,53,36,32
14:20,62,53,35,32
14:30,62,54,34,33
14:40,61,54,34,33
14:50,61,54,34,33
15:00,61,53,34,33
15:10,61,53,33,33
15:20,62,53,31,33
15:30,62,53,31,33
15:40,62,53,31,33
15:50,62,53,31,34
16:00,62,53,33,34
16:10,62,53,33,35
16:20,61,53,33,35
16:30,61,54,34,35
16:40,61,54,34,35
16:50,61,54,34,35
17:00,61,54,34,35
17:10,61,54,34,35
17:20,61,53,34,37
17:30,61,54,35,38
17:40,61,54,35,38
17:50,62,51,36,38
18:00,62,51,36,39
18:10,62,52,36,38
18:20,62,52,36,38
18:30,62,52,36,38
18:40,62,52,36,37
18:50,62,52,37,37
19:00,62,52,37,37
19:10,62,52,37,37
19:20,63,54,37,37
19:30,63,53,37,37
19:40,63,53,37,37
19:50,63,54,37,37
20:00,64,54,37,37
20:10,64,55,37,37
20:20,64,55,37,37
20:30,64,55,37,37
20:40,64,55,38,37
20:50,64,55,38,37
21:00,64,55,38,37
21:10,64,55,38,37
21:20,64,55,38,37
21:30,64,55,38,37
21:40,64,54,39,37
21:50,64,54,39,37
22:00,64,53,39,38
22:10,64,52,39,38
22:20,63,52,39,38
22:30,63,52,39,38
22:40,64,52,39,38
22:50,64,52,39,38
23:00,64,51,39,39
23:10,64,51,39,39
23:20,64,51,39,38
23:30,64,51,39,38
23:40,65,51,39,38
23:50,65,51,39,38
